"square_token","original_name","original_variation","match_status","rockwall_product_id","dynamite_candidates","evidence"
"47X66FNFQ5M5AE5BX67W7K4P","Grillin N Chillin","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3SNMSXWD4H7ETDFWILOFMQ4E","Ground Bloom Flower 12pk","Regular","probable","","products.json[61] Ground Bloom Flower / Monkey Mania / /products/ground-bloom-flower.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"5YTIGLOF5PCVASHW7AJFD5SZ","Ground Bloom Flower Spinner","Regular","probable","","products.json[61] Ground Bloom Flower / Monkey Mania / /products/ground-bloom-flower.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"75TEDZLHPLBRXIRIA5GDCIFL","Ground Bloom Flowers","Regular","probable","","products.json[61] Ground Bloom Flower / Monkey Mania / /products/ground-bloom-flower.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"4APSYIUKRRGGBOKLVCEU5N2Y","Ground Bloom Flowers","ground bloom flowers","probable","","products.json[61] Ground Bloom Flower / Monkey Mania / /products/ground-bloom-flower.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"I44W44ADWKVGTGLYWV2EVIWB","Gush","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QEOAHTBTI755LXMWGKRW5EMG","Handheld Snow Cone","Regular","conflict","","products.json[114] Snow Cone / Winda / /products/snow-cone.png | products.json[184] Handheld Snow Cone / Winda / /products/handheld-snow-cone.png","Handheld Snowcone source shows a multi-piece display; Square variants differ in color/SKU. Unit vs display-pack identity is not established."
"O7G3LQMSVRJE5CJTYAGVNF4T","Handheld Snowcone","Regular","conflict","","products.json[114] Snow Cone / Winda / /products/snow-cone.png | products.json[184] Handheld Snow Cone / Winda / /products/handheld-snow-cone.png","Handheld Snowcone source shows a multi-piece display; Square variants differ in color/SKU. Unit vs display-pack identity is not established."
"YTBQUVMNKF7EU4VIEL4R3EAU","Handheld Snowcone","Handheld Snowcone","conflict","","products.json[114] Snow Cone / Winda / /products/snow-cone.png | products.json[184] Handheld Snow Cone / Winda / /products/handheld-snow-cone.png","Handheld Snowcone source shows a multi-piece display; Square variants differ in color/SKU. Unit vs display-pack identity is not established."
"QMHFOJ62GJMP6R7RMLHHGCSG","Handheld Snowcone","Handheld Snowcone","conflict","","products.json[114] Snow Cone / Winda / /products/snow-cone.png | products.json[184] Handheld Snow Cone / Winda / /products/handheld-snow-cone.png","Handheld Snowcone source shows a multi-piece display; Square variants differ in color/SKU. Unit vs display-pack identity is not established."
"N33QU2DRWYMNUYFPRTWK46YL","Happy Camper 200 Gram 25 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"OPKQIOVE4L5ZQDJ3U3KALWMX","Happy Dinosaur","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"GCUCWW22VYRMJCKGYGLAMKAF","Hardcore 200 G","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BKNQ623WTRVPWROLDUXP6Q6L","Hazmat","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DY5DP3QG2IV2MPEL5GFLUKCH","Heavy Handed 500 Gram 36 Shots","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IUIXJZMXJXNLT3RHGLUETYA7","Helix Terminator","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LLVKRTYFYMMNXUONBBVVBGGP","Hen Laying Egg BOGO","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"PCBVWGLH76TMB2THUXTY6OVG","Hen Laying Eggs. BOGO","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SRKN24ZARY5PSJI5Z5EHHKO5","High Flautin 500 Gram","Regular","confirmed","high-falutin","products.json[76] High Falutin' / Brothers / products/high-falutin'.png","Square High Flautin 500 Gram is an evident transposition; distinctive name and 500-gram cake category agree with Brothers heavyweight packaging."
"FRCNZACDUCAW4XIN2KFT3M4L","High Voltage","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"EJ7FR42AGUDMBD2NDGHJLFJQ","Hit The Road Jack 500 Gram","Regular","confirmed","hit-the-road-jack","products.json[77] Hit the Road, Jack / Brothers / products/hit-the-road-jack.png","Distinctive name and Square 500-gram cake category agree with the Brothers heavyweight cake pictured in the source."
"4RFIIMK7QCQH5PJA2UORE7HK","Hoist of the Colors (3 Cakes)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HJTMDSKH3C53TJXF64R6QW53","Holiday Lights Fountain Black Cat Quiet","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"AJ54GAY2B3V3IW5EFTAVU6DZ","Home Of The Brave 200 G","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"R4GI34CWJNRTDFBMUUZ463NM","Home Of The Brave 24 Shells/24 Breaks","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"PF7MSTRWM3LEPHVVTJHTUGRH","Home Of The Brave 48 Shells/72 Breaks","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"5WWE7ULB44P5GEG5SPOE3C4H","Hometown 8 Ball Candles","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VO5VKMURGPFHWLH2WHVHDHTY","Hot As Hell 9 Rack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XJZEMQJXB5U2J6MBX7XQ6PCY","Hot Dog 200 Gram 16 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4TLQKMAPJQY33RAKIVUWFQNU","Hot Racer 2pk","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CLS3OVOY5B22WFA3L5P3RCOV","Hot Rod","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FXE5QLUXVHWMCQYDRZA6DWMA","Hot Sauce Fountain","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4ZLDZRU4KVCXWE6IOXAFVKD2","Hot as Hell","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MKMB5MPSXF6UVGVQ3RMXR4EH","Howler Fountain","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XSHQZDOB32OQODB4SVTRD6EY","Howling Commandos (6 sticks)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ZWQVO4JHHW32NG6NCSCNNTGY","Huge White Strobe 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NWJSW2USYCV5YAHSLZZ3XUBB","Hungry","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"AKI3KKIBYKNIRZHLPMG6HPDE","Hydrogen Bomb","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"URMFO7CTNSV5DHJHIIIIDGAJ","I Love America (3 Cakes)","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WMH4N3QCURROC2TYDS4KULOZ","I Love Fireworks 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VW7ETH7XUUVOEGZVXZMRVCU7","I'm ready","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6356CC3S5APWLRMBKDQDCW5X","Ice Cream Cone 4 Pk","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YXQH6SOSX4CN7OBFRF67NEVE","Ice Cream Cone Mini Fountain","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3MHU2W23G5WNERPNZEPAJUVA","Ice Fountains","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7J5NQF5D7C6KEDJJ4BNKEKG6","Ignite Large Battery Smartphone Enabled","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3TARO3566LXW5GTPWVXEX2P6","Ignite The Spark","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WQAF65QJW3S7GIUF6IQ567YB","Illuminati 5 Inch Neon Shells 60 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3OPETP7EWBNMLSAR4WE6LQNY","Illuminati 60 Gram Canister Shells 6 Pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HBGF2TEENREDHRL5CCFUQF74","Ilove Fireworks","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4KWGG6GWZ5N3VGLDAW57YTH3","Immortal Phoenix 500g","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WNDDQWDUX5IMRUJBVDTK2UCH","Incenerator","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"S7YQMVG7VIYG56HEQ6EMBDTY","Infinity And Beyond 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"PB4BRS3FE2O4BB5DDXL53LT6","Inside Job","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SXECMCIGNTFKRD4Z3P4NBH77","Intensedefense","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IOQGZSAZOI4GCUFZ3KNHHZ6V","Invincible 198 Shots","Regular","confirmed","invincible","products.json[22] Invincible / Raccoon / /products/invincible.png","Square specifies 198 shots; Raccoon package visibly shows 198 shots, same named zipper cake."
"SXXM66XTUQ7HW37YFSDHXTWB","Ipa 4 Pack","Regular","confirmed","ipa-4-pack","products.json[158] IPA 4 Pack / Winda / /products/ipa-4-pack.png","Name and four-pack presentation agree; source image shows four individually named cakes within IPA 4-Pack. Imported as one pack, not four products."
"MN4MFAPAACK2RIXOGQUVPSPJ","Iron Wolf","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NJHD7SM6ZI3QNNOJHFYYRYZ4","Its A Boy","Regular","probable","","gender-reveal.json[0] It's a Boy/Girl - Boom Woow / Unknown / /products/it's-a-boy-girl.png | gender-reveal.json[1] It's a Boy/Girl - T-Sky / Unknown / /products/blue-pink-smoke.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"P66VDAIWM6ZX7BAZELY54NQD","Its A Girl","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"5RHTFSG3AOTJRALXK7NLSZPO","Jaw Breaker 200 Gram 25 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2I2ITQB4TQZX3IXYE3UZJNMR","Jawbreaker 25 Shots","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UZCBBHPKUEH64KANXEM37JVQ","Jaws 16 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"JUSF3HFQOT35RZT5ID4CJ5CF","Joker","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"X6GYAZRENGEQ4LKUM7HSEQHR","Joker","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KIQSPT7TDOXOPH6FPCTYHWUM","Joker","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"5JYX2SBZ4EQGLVLJKUKNZ5HG","Joker's Wild 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VFDWZ7GPUOWDTWBKHLSGJRVM","Jr. Pyro Backpack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7VYA7XIP3PONIS57MJEGTCTA","Juicy Punch 200g","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"W34HU7UYYJB7LDAOD6P4LPVL","Jumbo","Regular","probable","","products.json[60] Jumbo Crackling Ball MM / Monkey Mania / /products/jumbo-crackling-ball-mm.png | products.json[97] Jumbo Crackling Ball BP / Brothers / /products/jumbo-crackling-ball-bp.png | products.json[192] Jumbo Neon Smoke Ball / Winda / /products/jumbo-neon-smoke-ball.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"U4RZFA74W7UMWQXRGYKXPVE6","Jumbo 8 ball roman candle","Regular","probable","","products.json[51] 8 Ball Roman Candle / Monkey Mania / /products/8-ball-roman-candle.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"PNV3BCPEOI56E2CYQFOWT24C","Jumbo Ground Bloom 4pc","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SW2SLUS3A4M3XE5YO5YIJZ4D","Jumbo Neon Smoke Balls","Regular","probable","","products.json[192] Jumbo Neon Smoke Ball / Winda / /products/jumbo-neon-smoke-ball.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"RR5AKZQ5WYTXF32B4QNILETM","Jumbo Neon Smoke Balls","Jumbo Smoke Bombs","probable","","products.json[192] Jumbo Neon Smoke Ball / Winda / /products/jumbo-neon-smoke-ball.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"A7MJHPJKX7PZSWVUZS63N7EX","Jumbo Smoke Bomb","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"B6525IJMRT4TZHPC7KLWUVNP","Jumbo Smoke Bomb","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YKNOZA5YQVLENZX6KF62UIZ6","Jumbo Smoke Bomb","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
