"square_token","square_sku","gtin","original_name","normalized_name","normalization_note","brand","square_category","catalog_category","original_variation","presentation","specifications_in_original_name","reference_handle","csv_file","csv_row","csv_line_start","csv_line_end","xlsx_file","xlsx_sheet","xlsx_row","same_name_rows","duplicate_sku_rows","match_status","rockwall_product_id","dynamite_candidates","evidence"
"TGZ6I3LK5MKTW6422R4E6QJL","805253335219","","Festival Balls (Boomer 6 pcs) (Red/Black Box)","Festival Balls (Boomer 6 pcs) (Red/Black Box)","Whitespace cleaned; uncertain abbreviations retained","Boomer","Artillery/Festival Balls","Unknown","Regular","Unknown","6 pcs","#festival-balls-boomer-6-pcs-red-black-box--regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","358","359","359","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","359","1","1","probable","","products.json[65] Festival Balls / Monkey Mania / /products/festival-balls.png","Festival Balls variants have different named brands/box colors. Monkey Mania yellow-box assets do not establish identity of this variant."
"BFEN6Q4PLHJEBALNWMHA4CCY","757201000086","","Festival Balls (MM 6 pcs) (Yellow Box)","Festival Balls","Reviewed commercial name; specifications retained separately","Monkey Mania","Artillery/Festival Balls","Reloadables","Regular","6-piece pack · yellow box","6 pcs","#festival-balls-mm-6-pcs-yellow-box--regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","359","360","360","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","360","1","1","confirmed","festival-balls-reloadable","products.json[65] Festival Balls / Monkey Mania / /products/festival-balls.png","Square explicitly distinguishes MM, 6 pieces and yellow box; source Monkey Mania yellow packaging matches the approved Rockwall image. Other Festival Balls variants remain separate."
"I3H4AEXZ4NK55UI7K7BX3RKD","805253414228","","Festival Balls (WC 6 pcs) (Black Box)","Festival Balls (WC 6 pcs) (Black Box)","Whitespace cleaned; uncertain abbreviations retained","Unknown","Artillery/Festival Balls","Unknown","Regular","Unknown","6 pcs","#festival-balls-wc-6-pcs-black-box--regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","360","361","361","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","361","1","1","probable","","products.json[65] Festival Balls / Monkey Mania / /products/festival-balls.png","Festival Balls variants have different named brands/box colors. Monkey Mania yellow-box assets do not establish identity of this variant."
"UHU3VWJJGHU7PL66542PKXTI","","715244022472","Festival Fountain Black Cat. Quiet","Festival Fountain Black Cat. Quiet","Whitespace cleaned; uncertain abbreviations retained","Black Cat","Fountains","Unknown","Regular","Unknown","Unknown","#festival-fountain-black-cat-quiet-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","361","362","362","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","362","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IS6N3O5MBWG3G2ME7EQNMUQY","705108501168","","Fine Roulette","Fine Roulette","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#fine-roulette-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","362","363","363","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","363","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ZILATYDCQAN5YQBBPDI23N4E","8145270162415","","Firearm 60 Gram 12 Pk","Firearm 60 Gram 12 Pk","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","60 Gram","#firearm-60-gram-12-pk-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","363","364","364","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","364","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VKYRGSZNC6YMZXDE4NAH6CPI","680149044402","","Fireblade","Fireblade","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#fireblade-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","364","365","365","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","365","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RQ33PWJDSRI4ZK4AMNMTR5EQ","705834260131","","Firefly 4pk","Firefly 4pk","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#firefly-4pk-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","365","366","366","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","366","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UDPVVR2V6NSN2WD4JZAKTJSO","378001200027","","Fireworks Surprise Family Pack","Fireworks Surprise Family Pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#fireworks-surprise-family-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","366","367","367","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","367","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7ESPDX7VV2UTIDYELFY6DLBY","100000208717","","Flag Missile","Flag Missile","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#flag-missile-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","367","368","368","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","368","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TCSRFBWF6NWLUY3OTAFYOKXD","687985910601","","Flash Flood","Flash Flood","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#flash-flood-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","368","369","369","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","369","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3JVV4TVKAANYSUX3UJ6L745V","887946050043","","Flashing Strobe 6pc BOGO","Flashing Strobe 6pc","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","6pc","#flashing-strobe-6pc-bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","369","370","370","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","370","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LCIBT3AGJHZW4U3DKXCPZC7Q","910006681229","","Flashing Strobes Bogo","Flashing Strobes","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#flashing-strobes-bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","370","371","371","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","371","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NKVGAJ4J2IE4Q36QIMNWDHPG","757201324090","","Flawless","Flawless","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#flawless-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","371","372","372","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","372","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HSEE2QQE4BB7PJCN7CVTHR7V","","","Flawless","Flawless","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#flawless-1-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","372","373","373","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","373","2","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BOYNUSWD2BEPCMM7CBZR3EJT","887946070355","","Flying Eagle Rocket 4pk","Flying Eagle Rocket 4pk","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#flying-eagle-rocket-4pk-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","373","374","374","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","374","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6HTTDB3PZXERBXUHKFQRZ4JS","757202282016","","Flying Pig Rocket (5 sticks)","Flying Pig Rocket (5 sticks)","Whitespace cleaned; uncertain abbreviations retained","Unknown","Stick Rockets","Unknown","Regular","Unknown","5 sticks","#flying-pig-rocket-5-sticks--regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","374","375","375","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","375","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HGJJOE2YBJUPNO4R4QHDI7HR","887946030076","","Flying Pigs","Flying Pigs","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#flying-pigs-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","375","376","376","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","376","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"JCFBXIVT7KKBZBIRXVNJJBK7","705108001705","","Flying Space Family Assortment","Flying Space Family Assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#flying-space-family-assortment-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","376","377","377","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","377","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CJ2BJYYYYUHQBERYD7AKM6GE","805253411715","","Football Fountain","Football Fountain","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#football-fountain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","377","378","378","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","378","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ERZ4KRTZQCD4FRIINSYC7KN6","","702367266043","Forever Loyal Pyro Shine 500 Gram","Forever Loyal Pyro Shine 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#forever-loyal-pyro-shine-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","378","379","379","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","379","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CNXT2D6OUM7V6HXR6EQMLK6S","753321711314","","Four Elements 500 Gram Super Pack","Four Elements 500 Gram Super Pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","500 Gram","#four-elements-500-gram-super-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","379","380","380","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","380","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CNCE4EH5EQ2E7NTTNIHKLLS2","887946061575","","Four Elements Roman Candles 4 Pk","Four Elements Roman Candles 4 Pk","Whitespace cleaned; uncertain abbreviations retained","Unknown","Roman Candles","Unknown","Regular","Unknown","Unknown","#four-elements-roman-candles-4-pk-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","380","381","381","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","381","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6GJMN5YEHLOMWFVG65L7N7HO","757202300048","","Freedom Anthem Assortment","Freedom Anthem Assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#freedom-anthem-assortment-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","381","382","382","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","382","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RRQV3GPTRLIF6GJLHNKYENES","","841527121102","Freedom Cry","Freedom Cry","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#freedom-cry-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","382","383","383","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","383","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KWOSSYTOXFESYUAUTGWTLWLT","687985962815","","Freedom Rains 500g","Freedom Rains 500g","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","500g","#freedom-rains-500g-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","383","384","384","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","384","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WWNDBKUC4HP2HKKAY2MIMAD6","757201530668","","Freedom Rider 500 Gram","Freedom Rider 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#freedom-rider-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","384","385","385","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","385","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2CYKZ3ADBOY7HQ3VRW2OTG76","705108603602","","Freedom Wings BOGO Fountain","Freedom Wings Fountain","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#freedom-wings-bogo-fountain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","385","386","386","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","386","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BFHMO3VUSQUO2NEIBI67VEFL","757202118018","","Frog Bomb Fountain","Frog Bomb Fountain","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#frog-bomb-fountain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","386","387","387","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","387","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"U236CCVWLTC54IK2KKOI7ELU","821600011148","","Frog Princess Fountain","Frog Princess Fountain","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#frog-princess-fountain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","387","388","388","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","388","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"X4CPHPCI2B7MPNSZXV7FBZGG","757205301783","","Fruit Of The Boom 500 Gram","Fruit Of The Boom 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#fruit-of-the-boom-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","388","389","389","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","389","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
